nohup: ignoring input
spin up orbital energies: {0: -2.0, 2: 0, 4: 0, 6: 2.0}
spin down orbital energies:  {1: -2.0, 3: 0, 5: 0, 7: 2.0}
spin up indices:  [0, 2]    spin down indices:  [1, 3] 

iter: 1 | loss:  2.000000 | norm:  0.000000 | fidelity:  0.383674 | Sz:  0.000000 | S^2: -0.000000
iter: 459 | loss: -1.413431 | norm:  0.015625 | fidelity:  0.775084 | Sz: -0.000000 | S^2: -0.000000
iter: 460 | loss: -1.413434 | norm:  0.015587 | fidelity:  0.775092 | Sz:  0.000000 | S^2:  0.000000
iter: 461 | loss: -1.413433 | norm:  0.015548 | fidelity:  0.775097 | Sz:  0.000000 | S^2:  0.000000
iter: 462 | loss: -1.413436 | norm:  0.015507 | fidelity:  0.775104 | Sz:  0.000000 | S^2: -0.000000
iter: 463 | loss: -1.413442 | norm:  0.015468 | fidelity:  0.775113 | Sz:  0.000000 | S^2: -0.000000
iter: 464 | loss: -1.413440 | norm:  0.015430 | fidelity:  0.775118 | Sz:  0.000000 | S^2:  0.000000
iter: 465 | loss: -1.413443 | norm:  0.015394 | fidelity:  0.775125 | Sz: -0.000000 | S^2: -0.000000
iter: 466 | loss: -1.413445 | norm:  0.015358 | fidelity:  0.775132 | Sz: -0.000000 | S^2:  0.000000
iter: 467 | loss: -1.413450 | norm:  0.015320 | fidelity:  0.775140 | Sz:  0.000000 | S^2: -0.000000
iter: 468 | loss: -1.413452 | norm:  0.015281 | fidelity:  0.775147 | Sz:  0.000000 | S^2: -0.000000
iter: 469 | loss: -1.413447 | norm:  0.015246 | fidelity:  0.775150 | Sz:  0.000000 | S^2:  0.000000
iter: 470 | loss: -1.413455 | norm:  0.015208 | fidelity:  0.775159 | Sz: -0.000000 | S^2: -0.000000
iter: 471 | loss: -1.413457 | norm:  0.015172 | fidelity:  0.775166 | Sz: -0.000000 | S^2: -0.000000
iter: 472 | loss: -1.413457 | norm:  0.015138 | fidelity:  0.775171 | Sz:  0.000000 | S^2:  0.000000
iter: 473 | loss: -1.413458 | norm:  0.015104 | fidelity:  0.775177 | Sz:  0.000000 | S^2:  0.000000
iter: 474 | loss: -1.413459 | norm:  0.015068 | fidelity:  0.775183 | Sz: -0.000000 | S^2:  0.000000
iter: 475 | loss: -1.413467 | norm:  0.015031 | fidelity:  0.775192 | Sz: -0.000000 | S^2: -0.000000
iter: 476 | loss: -1.413466 | norm:  0.014997 | fidelity:  0.775197 | Sz: -0.000000 | S^2:  0.000000
iter: 477 | loss: -1.413471 | norm:  0.014964 | fidelity:  0.775204 | Sz:  0.000000 | S^2: -0.000000
iter: 478 | loss: -1.413472 | norm:  0.014931 | fidelity:  0.775210 | Sz: -0.000000 | S^2:  0.000000
iter: 479 | loss: -1.413477 | norm:  0.014896 | fidelity:  0.775218 | Sz: -0.000000 | S^2:  0.000000
iter: 480 | loss: -1.413474 | norm:  0.014863 | fidelity:  0.775221 | Sz:  0.000000 | S^2: -0.000000
iter: 481 | loss: -1.413483 | norm:  0.014829 | fidelity:  0.775231 | Sz:  0.000000 | S^2: -0.000000
iter: 482 | loss: -1.413480 | norm:  0.014796 | fidelity:  0.775235 | Sz:  0.000000 | S^2: -0.000000
iter: 483 | loss: -1.413484 | norm:  0.014764 | fidelity:  0.775242 | Sz:  0.000000 | S^2:  0.000000
iter: 484 | loss: -1.413485 | norm:  0.014732 | fidelity:  0.775247 | Sz: -0.000000 | S^2: -0.000000
iter: 485 | loss: -1.413488 | norm:  0.014700 | fidelity:  0.775253 | Sz: -0.000000 | S^2: -0.000000
iter: 486 | loss: -1.413490 | norm:  0.014667 | fidelity:  0.775260 | Sz: -0.000000 | S^2:  0.000000
iter: 487 | loss: -1.413489 | norm:  0.014634 | fidelity:  0.775263 | Sz:  0.000000 | S^2: -0.000000
iter: 488 | loss: -1.413489 | norm:  0.014604 | fidelity:  0.775268 | Sz:  0.000000 | S^2:  0.000000
iter: 489 | loss: -1.413497 | norm:  0.014573 | fidelity:  0.775277 | Sz: -0.000000 | S^2:  0.000000
iter: 490 | loss: -1.413498 | norm:  0.014543 | fidelity:  0.775283 | Sz: -0.000000 | S^2: -0.000000
iter: 491 | loss: -1.413496 | norm:  0.014511 | fidelity:  0.775286 | Sz: -0.000000 | S^2:  0.000000
iter: 492 | loss: -1.413499 | norm:  0.014480 | fidelity:  0.775292 | Sz: -0.000000 | S^2:  0.000000
iter: 493 | loss: -1.413501 | norm:  0.014450 | fidelity:  0.775298 | Sz:  0.000000 | S^2:  0.000000
iter: 494 | loss: -1.413504 | norm:  0.014419 | fidelity:  0.775304 | Sz: -0.000000 | S^2: -0.000000
iter: 495 | loss: -1.413511 | norm:  0.014390 | fidelity:  0.775312 | Sz: -0.000000 | S^2: -0.000000
iter: 496 | loss: -1.413513 | norm:  0.014361 | fidelity:  0.775318 | Sz:  0.000000 | S^2: -0.000000
iter: 497 | loss: -1.413511 | norm:  0.014332 | fidelity:  0.775321 | Sz:  0.000000 | S^2: -0.000000
iter: 498 | loss: -1.413516 | norm:  0.014302 | fidelity:  0.775328 | Sz:  0.000000 | S^2:  0.000000
iter: 499 | loss: -1.413514 | norm:  0.014272 | fidelity:  0.775332 | Sz: -0.000000 | S^2:  0.000000
iter: 500 | loss: -1.413519 | norm:  0.014243 | fidelity:  0.775339 | Sz:  0.000000 | S^2: -0.000000
